,0,1
0,0.9887901357796094,0.9704350531101227
1,0.6319763394047136,0.637736913230684
2,0.37918990840242334,0.38119812144173515
3,0.26304048799896895,0.27102090418338776
4,0.23123170006765079,0.23095154099994236
5,0.21825425183936342,0.21953651888502967
6,0.20697501444653288,0.20877677533361647
7,0.19594334106739253,0.19757811145650017
8,0.1851170239077039,0.1864166193538242
9,0.17506110678388648,0.17595217956437004
10,0.16533336523052763,0.16660745980011094
11,0.15701576597886543,0.15820324131184155
12,0.15127713003591314,0.15223559074931675
13,0.1467929131874483,0.1477876380085945
14,0.14296930002635472,0.144300054344866
15,0.13950770210525762,0.1411257510383924
16,0.13640696764604687,0.13824097398254606
17,0.13376792285540332,0.13584121606416172
18,0.1313537591940736,0.13372440677550104
19,0.1291817850752236,0.1318990389506022
20,0.1272258401580461,0.13016821526818806
21,0.12548315239279237,0.12871236933602226
22,0.12394213250340665,0.1275139268901613
23,0.12262374986830639,0.12638604434000122
24,0.12145901887282116,0.12538440028826395
25,0.12041141914382372,0.12450472555226749
26,0.11947601727426868,0.12376225781109598
27,0.11867100143269317,0.12308281080590354
28,0.11794695250485858,0.12242995782030953
29,0.11729074320564531,0.12184772764643033
30,0.1166763888442353,0.12125960282153553
31,0.11608959543072198,0.12076441074411075
32,0.11556205383106453,0.12025817069742414
33,0.11506196338530272,0.11979514070683056
34,0.11460141597749436,0.11939399399691158
35,0.11415044075413926,0.11909594552384482
36,0.11374252274224203,0.11875977863868077
37,0.11335595661442574,0.11841836364732848
38,0.1129931245917735,0.11807511581314935
39,0.11261994330442116,0.11774306744337082
40,0.1122637013203069,0.11748393542236751
41,0.11192059348503204,0.11721441522240639
42,0.111585643856901,0.11694201288951768
43,0.11124496868722243,0.11665667386518584
44,0.11092010316477247,0.11637417930695745
45,0.11063939975957347,0.11609143680996364
46,0.11031365195569927,0.11583125674062306
47,0.11003826755060725,0.11560238359702958
48,0.10975991786546903,0.11540191993117332
49,0.10949097231846966,0.11517354018158382
50,0.10921682835849997,0.11497503560450342
51,0.10895705041922119,0.11479978801475631
52,0.1087163025130556,0.11458271162377463
53,0.10848548870584736,0.11438575304216808
54,0.10824882450883519,0.11411515747507413
55,0.10800168446379982,0.11389478668570518
56,0.10776310419178989,0.1136460155248642
57,0.10753825605425933,0.11336516713102658
58,0.10732034188121149,0.11314139763514201
59,0.10711771760084858,0.11293764412403107
60,0.10691781461953301,0.11269895897971259
61,0.10671472901554957,0.11250361469056872
62,0.10650867591165517,0.11233149468898773
63,0.10631581222357815,0.11208313786321217
64,0.10613056698380267,0.11189458229475552
65,0.10595731289215284,0.11171630397439003
66,0.10577837092010942,0.11154521629214287
67,0.10560479487152133,0.11139502459102207
68,0.10544466946835387,0.11115549753109615
69,0.10528358470087182,0.11101390462782648
70,0.10511157189636197,0.11083833831879827
71,0.10494180610530997,0.11068421395288573
72,0.10478152533712452,0.11049931289421187
73,0.10463240316571439,0.11030655685398313
