,0,1
0,0.4358356538904856,0.40303587085670894
1,0.34051550047038354,0.30872871975104016
2,0.2990360476382791,0.28027382493019104
3,0.2799034815740912,0.2696989451845487
4,0.2695080783881553,0.2644124726454417
5,0.2628296402423349,0.26089947919050854
6,0.25833970267478734,0.2578264955017302
7,0.25510938026725427,0.25530055661996204
8,0.2523385161814624,0.2531242072582245
9,0.2497228464647515,0.2509661904639668
10,0.24719653901172012,0.24869215488433838
11,0.24474106606555313,0.24637988954782486
12,0.24233810736300193,0.24408766130606332
13,0.2399879657242396,0.24181683858235678
14,0.23769541931887195,0.23961062149869072
15,0.23546059307170242,0.23743954797585806
16,0.233273701614713,0.235307477414608
17,0.23113845043802914,0.23321140557527542
18,0.22906041737288646,0.23117364860243267
19,0.2270211474332091,0.22917976561519834
20,0.22502752485340588,0.2272264982263247
21,0.2230825277223979,0.22533237354622948
22,0.22118084265352927,0.22348668922980627
23,0.21932681231466059,0.22166820698314244
24,0.2175222999633175,0.21989211605654824
25,0.21577762975676418,0.21817603872881997
26,0.2140822857618332,0.21649253947867286
27,0.21242162115769844,0.21482744978533852
28,0.2107979052074968,0.21319659964905846
29,0.20921412365485545,0.21160943888955647
30,0.20766639352253038,0.21006850981050068
31,0.20616024293719906,0.20856555220153597
32,0.20469347336520888,0.20712568196985456
33,0.20325787957400493,0.20571649902396733
34,0.20185228610691958,0.2043312763174375
35,0.20048019310382947,0.2029861385623614
36,0.19914459865795422,0.2016746989554829
37,0.1978428875134416,0.20038967414034736
38,0.19657626196946185,0.1991304796602991
39,0.19534087170885034,0.19789658072921965
40,0.19413962664261256,0.19670195629199347
41,0.1929745493482237,0.19554712706142002
42,0.19183822037422493,0.19442319207721287
43,0.19072619631682355,0.19332787891228995
44,0.18963874743817605,0.19225865023003685
45,0.1885733422759461,0.19120943463510937
46,0.18753433411252007,0.19018448226981693
47,0.18652066506751597,0.18918408205111822
48,0.18552627363433577,0.18820773479011324
49,0.18455240809141774,0.18726525786850187
50,0.1836022005403695,0.18634508301814398
51,0.1826718033176579,0.18544121169381672
52,0.1817623469723414,0.18454707662264505
53,0.18087477813640687,0.18366761174466875
54,0.1800072128335907,0.18281005488501656
55,0.17915648768005304,0.18197251442405912
56,0.17832400022100095,0.1811516003476249
57,0.1775102208636395,0.18034577949179542
58,0.17671287906904742,0.17955453362729815
59,0.17593214548613928,0.17876996182733113
60,0.1751694492995739,0.17799336132076052
61,0.1744228376917643,0.1772327936357922
62,0.17369317584862448,0.1764906636542744
63,0.17297636028634358,0.1757696568965912
64,0.17227239687352963,0.17506289937429959
65,0.17158268973843693,0.17437464661068386
66,0.17090706369035866,0.17370167498787245
67,0.1702450583752704,0.1730404624508487
68,0.16959746176861737,0.17238976806402206
69,0.16896308688064143,0.17175240566333136
70,0.16834563828290325,0.1711256450249089
71,0.16774571952346254,0.17051503476169375
72,0.16716113109907058,0.16992080046070945
73,0.16658856352306392,0.16934203315112326
74,0.1660275327118292,0.1687771901488304
75,0.16547681819902707,0.1682241695622603
76,0.1649392273226013,0.16767735075619486
77,0.16441429365579396,0.16713844239711761
78,0.16390122855975203,0.16660947269863552
79,0.16340120698082938,0.16608952316972944
80,0.16291429388196502,0.16558171229230034
81,0.1624395433456114,0.16508894372317526
82,0.16197564335514422,0.16460894006821844
83,0.16152480964178909,0.16414158791303635
84,0.16108718509339306,0.16370286502771908
85,0.16066103127517112,0.1632650395234426
86,0.16024487792220835,0.1628243645860089
87,0.15983789511127014,0.16238795634773043
88,0.15944024507109433,0.16195783060457972
89,0.15905140554659988,0.16153849619958136
90,0.15867033549775816,0.1611307511727015
91,0.15829677226608746,0.1607314869761467
92,0.15793085909665447,0.16034086379739973
93,0.15757206322191514,0.1599585927195019
94,0.15722033662134655,0.15958239552047518
95,0.1568753693814147,0.1592105713983377
96,0.15653688302391197,0.15884307316607899
97,0.15620524109634634,0.15848309670885405
98,0.15587984316357195,0.1581303800145785
99,0.15556023821030576,0.15778360101911756
100,0.1552461637821916,0.157444279640913
101,0.15493734599384543,0.15711159300473002
102,0.15463391119894915,0.15678500715229246
103,0.1543356311851985,0.15646450138754314
104,0.1540423655142523,0.1561499395304256
105,0.15375431775026124,0.15584141264359155
106,0.15347127004029,0.15554014220833778
107,0.15319293783339735,0.15524686459037992
108,0.1529193255182815,0.1549615106648869
109,0.15265039977145523,0.1546822322739495
110,0.15238598152382732,0.15440761629078123
111,0.1521260663356683,0.15413700458076265
112,0.15187060241013356,0.1538699430723985
113,0.15161932606811393,0.15360674800144303
114,0.15137225945722566,0.15334822527236408
115,0.15112944141234438,0.15309380201829803
116,0.15089053017635867,0.15284294221136305
117,0.15065560770565517,0.15259565537174544
118,0.1504248726653726,0.15235276520252228
119,0.15019823620988898,0.15211527132325703
120,0.14997579830966584,0.15188191210230192
121,0.149757281915374,0.1516510115729438
122,0.1495424391676302,0.15142368732227218
123,0.14933148582708344,0.15119993769460255
124,0.1491242227182813,0.15097913104626867
125,0.14892016596173588,0.15076161217358378
126,0.14871896104249235,0.1505476621290048
127,0.1485206119920293,0.15033737528655264
128,0.14832530369701452,0.15013101117478478
129,0.1481331719519341,0.14992852922942904
